TFS11764,20.8,992.6,173.5,47.500039,19.258,110,7:45:22,4
TFS11766,20.8,992.6,173.3,47.500061,19.258039,105,7:45:26,4
TFS11768,20.8,992.7,172.8,47.500061,19.258039,100,7:45:30,6
TFS11770,20.8,992.6,172.9,47.500116,19.258123,95,7:45:34,6
TFS11772,20.8,992.6,173.1,47.500138,19.258164,90,7:45:39,6
TFS11774,20.8,992.6,173.2,47.500152,19.258185,85,7:45:43,6
TFS11776,20.8,992.7,172.6,47.500197,19.258249,80,7:45:47,6
TFS11778,20.8,992.7,172.8,47.500223,19.258278,75,7:45:52,6
TFS11780,20.8,992.7,172.6,47.500248,19.258315,70,7:45:56,6
TFS11782,20.8,992.7,172.5,47.500263,19.258327,65,7:46:00,6
TFS11784,20.8,992.7,172.4,47.500304,19.258391,60,7:46:04,6
TFS11786,20.8,992.7,172.3,47.500326,19.25843,55,7:46:09,6
TFS11788,20.8,992.7,172.2,47.500347,19.258462,50,7:46:13,6
TFS11790,20.8,992.7,172.2,47.500347,19.258462,45,7:46:17,6
TFS11792,20.8,992.7,172.2,47.500398,19.258518,40,7:46:21,6
TFS11794,20.8,992.8,171.8,47.500423,19.258526,35,7:46:26,6
